time(s), x(g), y(g), z(g)
-22516, 0.00, -0.05, 0.90

-22212, 0.01, -0.05, 0.89

-21909, 0.00, -0.05, 0.90

-21606, 0.01, -0.05, 0.89

-21303, 0.01, -0.06, 0.89

-21000, 0.01, -0.05, 0.90

-20696, 0.00, -0.05, 0.89

-20392, 0.00, -0.05, 0.90

-20089, 0.00, -0.05, 0.90

-19786, 0.01, -0.05, 0.89

-19482, 0.01, -0.05, 0.90

-19179, 0.01, -0.05, 0.90

-18876, 0.00, -0.05, 0.90

-18573, 0.00, -0.06, 0.90

-18269, 0.01, -0.05, 0.89

-17966, 0.01, -0.05, 0.90

-17662, 0.00, -0.05, 0.90

-17359, 0.00, -0.05, 0.89

-17055, 0.00, -0.05, 0.89

-16752, 0.00, -0.05, 0.89

-16449, 0.00, -0.05, 0.90

-16146, 0.01, -0.05, 0.89

-15843, 0.00, -0.05, 0.90

-15539, 0.00, -0.05, 0.89

-15236, 0.00, -0.05, 0.90

-14932, 0.00, -0.05, 0.89

-14629, 0.00, -0.05, 0.89

-14325, 0.01, -0.05, 0.89

-14022, 0.01, -0.05, 0.90

-13719, 0.01, -0.05, 0.89

-13416, 0.00, -0.05, 0.90

-13112, 0.00, -0.05, 0.89

-12809, 0.01, -0.05, 0.90

-12506, 0.01, -0.05, 0.90

-12202, 0.00, -0.05, 0.90

-11898, 0.01, -0.05, 0.89

-11595, 0.00, -0.05, 0.89

-11292, 0.00, -0.05, 0.90

-10989, 0.00, -0.05, 0.90

-10686, 0.00, -0.05, 0.89

-10382, 0.01, -0.05, 0.89

-10079, 0.01, -0.05, 0.90

-9776, 0.01, -0.05, 0.89

-9472, 0.01, -0.05, 0.90

-9168, 0.00, -0.05, 0.89

-8865, 0.00, -0.05, 0.89

-8562, 0.01, -0.05, 0.90

-8259, 0.00, -0.05, 0.89

-7956, 0.01, -0.05, 0.90

-7652, 0.00, -0.05, 0.89

-7349, 0.00, -0.05, 0.89

-7046, 0.00, -0.05, 0.89

-6743, 0.01, -0.05, 0.90

-6439, 0.00, -0.05, 0.90

-6135, 0.00, -0.05, 0.90

-5832, 0.00, -0.05, 0.89

-5529, 0.01, -0.05, 0.89

-5226, 0.00, -0.05, 0.89

-4923, 0.01, -0.05, 0.90

-4620, 0.01, -0.05, 0.90

-4316, 0.00, -0.05, 0.89

-4013, 0.00, -0.05, 0.90

-3709, 0.01, -0.05, 0.90

-3406, 0.01, -0.05, 0.89

-3103, 0.01, -0.05, 0.90

-2799, 0.00, -0.05, 0.90

-2496, 0.00, -0.05, 0.90

-2193, 0.01, -0.05, 0.90

-1890, 0.00, -0.05, 0.89

-1587, 0.00, -0.06, 0.90

-1283, 0.01, -0.05, 0.90

-979, 0.01, -0.05, 0.90

-676, 0.01, -0.05, 0.89

-373, 0.00, -0.05, 0.90

-70, 0.00, -0.05, 0.90

233, 0.00, -0.05, 0.90

536, 0.00, -0.05, 0.89

840, 0.01, -0.05, 0.90

1143, 0.00, -0.05, 0.90

1446, 0.00, -0.05, 0.89

1750, 0.01, -0.05, 0.89

2053, 0.01, -0.05, 0.89

2357, 0.01, -0.05, 0.89

2660, 0.01, -0.06, 0.90

2963, 0.00, -0.05, 0.89

3266, 0.01, -0.05, 0.89

3569, 0.00, -0.05, 0.90

3872, 0.00, -0.05, 0.90

4176, 0.00, -0.05, 0.89

4480, 0.00, -0.05, 0.89

4783, 0.00, -0.05, 0.89

5086, 0.01, -0.05, 0.89

5389, 0.01, -0.05, 0.89

5693, 0.00, -0.05, 0.90

5996, 0.00, -0.05, 0.89

6299, 0.01, -0.05, 0.89

6602, 0.00, -0.05, 0.89

6905, 0.00, -0.05, 0.90

7209, 0.00, -0.05, 0.89

7513, 0.00, -0.05, 0.89

7816, 0.00, -0.05, 0.89

8119, 0.01, -0.05, 0.90

8422, 0.00, -0.05, 0.89

8725, 0.01, -0.05, 0.90

9029, 0.01, -0.05, 0.90

9332, 0.00, -0.05, 0.89

9635, 0.01, -0.05, 0.90

9938, 0.01, -0.05, 0.89

10242, 0.00, -0.05, 0.90

10546, 0.00, -0.05, 0.89

10849, 0.00, -0.05, 0.90

11152, 0.00, -0.05, 0.90

11455, 0.00, -0.05, 0.90

11759, 0.01, -0.05, 0.89

12062, 0.00, -0.05, 0.90

12365, 0.01, -0.05, 0.89

12668, 0.00, -0.05, 0.90

12972, 0.00, -0.05, 0.89

13276, 0.01, -0.05, 0.90

13579, 0.01, -0.05, 0.89

13882, 0.00, -0.05, 0.90

14185, 0.01, -0.05, 0.89

14489, 0.01, -0.05, 0.89

14792, 0.00, -0.05, 0.89

15095, 0.00, -0.05, 0.90

15398, 0.01, -0.05, 0.89

15703, 0.00, -0.05, 0.89

16006, 0.01, -0.06, 0.89

16309, 0.01, -0.05, 0.90

16612, 0.01, -0.05, 0.90

16915, 0.00, -0.05, 0.90

17219, 0.01, -0.05, 0.89

17522, 0.00, -0.05, 0.90

17825, 0.00, -0.05, 0.89

18128, 0.01, -0.05, 0.90

18433, 0.01, -0.05, 0.90

18736, 0.01, -0.05, 0.89

19039, 0.00, -0.05, 0.89

19342, 0.01, -0.05, 0.89

19646, 0.01, -0.05, 0.90

19949, 0.00, -0.05, 0.90

20252, 0.00, -0.05, 0.90

20555, 0.01, -0.05, 0.90

20858, 0.01, -0.05, 0.89

21163, 0.00, -0.05, 0.89

21466, 0.00, -0.05, 0.89

21769, 0.01, -0.05, 0.90

22072, 0.01, -0.05, 0.90

22376, 0.01, -0.05, 0.89

22679, 0.01, -0.05, 0.89

22982, 0.01, -0.05, 0.90

23285, 0.00, -0.05, 0.90

23589, 0.01, -0.05, 0.89

23892, 0.00, -0.05, 0.89

24196, 0.00, -0.05, 0.89

24499, 0.00, -0.05, 0.89

24802, 0.01, -0.05, 0.89

25106, 0.01, -0.05, 0.89

25409, 0.00, -0.05, 0.90

25712, 0.00, -0.05, 0.90

26015, 0.00, -0.05, 0.90

26319, 0.00, -0.05, 0.90

26622, 0.00, -0.05, 0.90

26926, 0.01, -0.05, 0.89

27229, 0.01, -0.05, 0.89

27533, 0.01, -0.05, 0.89

27836, 0.00, -0.05, 0.90

28139, 0.00, -0.05, 0.90

28442, 0.00, -0.05, 0.89

28745, 0.00, -0.05, 0.89

29049, 0.01, -0.05, 0.89

29352, -0.02, -0.03, 1.09

29656, 0.00, -0.05, 0.91

29959, 0.00, -0.05, 0.91

30263, 0.00, -0.05, 0.90

30566, 0.01, -0.05, 0.89

30869, 0.01, -0.05, 0.89

31172, 0.01, -0.05, 0.90

31476, 0.00, -0.05, 0.89

31779, 0.00, -0.05, 0.89

32082, 0.00, -0.06, 0.89

32386, 0.00, -0.05, 0.92

32689, 0.00, -0.05, 0.89

-32543, 0.01, -0.05, 0.89

-32240, 0.00, -0.05, 0.89

-31937, 0.00, -0.05, 0.90

-31634, 0.00, -0.05, 0.90

-31330, 0.01, -0.05, 0.90

-31027, 0.04, -0.07, 0.91

-30724, 0.01, -0.06, 0.93

-30420, 0.00, -0.06, 0.91

-30116, 0.00, -0.05, 0.90

-29813, 0.00, -0.05, 0.89

-29510, 0.01, -0.05, 0.91

-29207, 0.00, -0.05, 0.90

-28903, 0.00, -0.05, 0.90

-28600, 0.01, -0.05, 0.90

-28297, 0.00, -0.05, 0.89

-27994, 0.00, -0.05, 0.89

-27690, 0.01, -0.05, 0.90

-27386, 0.00, -0.05, 0.90

-27083, 0.00, -0.05, 0.89

-26780, 0.01, -0.05, 0.89

-26477, 0.00, -0.05, 0.90

-26173, 0.00, -0.05, 0.90

-25870, 0.00, -0.05, 0.90

-25567, 0.00, -0.05, 0.89

-25264, 0.01, -0.05, 0.89

-24959, 0.01, -0.05, 0.89

-24656, 0.00, -0.05, 0.90

-24353, 0.00, -0.05, 0.89

-24050, 0.00, -0.05, 0.89

-23746, 0.00, -0.05, 0.89

-23443, 0.00, -0.05, 0.90

-23140, 0.00, -0.05, 0.90

-22837, 0.00, -0.06, 0.89

-22534, 0.00, -0.05, 0.90

-22229, 0.00, -0.05, 0.89

-21926, 0.00, -0.05, 0.89

-21623, 0.00, -0.05, 0.90

-21320, 0.01, -0.05, 0.89

-21016, 0.00, -0.05, 0.90

-20713, 0.00, -0.05, 0.89

-20410, 0.00, -0.05, 0.89

-20107, 0.00, -0.05, 0.90

-19803, 0.00, -0.05, 0.90

-19500, 0.00, -0.05, 0.90

-19196, 0.01, -0.05, 0.89

-18893, 0.01, -0.06, 0.90

-18589, 0.01, -0.05, 0.89

-18286, 0.00, -0.05, 0.89

-17983, 0.00, -0.05, 0.89

-17680, 0.00, -0.05, 0.89

-17377, 0.00, -0.05, 0.89

-17073, 0.00, -0.05, 0.89

-16770, 0.00, -0.04, 0.89

-16466, 0.00, -0.05, 0.90

-16163, 0.00, -0.05, 0.90

-15859, 0.01, -0.05, 0.89

-15556, 0.00, -0.05, 0.90

-15253, 0.00, -0.05, 0.89

-14950, 0.01, -0.05, 0.89

-14646, 0.01, -0.05, 0.89

-14343, 0.00, -0.05, 0.90

-14040, 0.00, -0.05, 0.89

-13736, 0.00, -0.05, 0.89

-13432, 0.01, -0.05, 0.89

-13129, 0.00, -0.05, 0.89

-12826, 0.00, -0.05, 0.90

-12523, 0.00, -0.05, 0.89

-12220, 0.00, -0.05, 0.90

-11916, 0.00, -0.05, 0.89

-11613, 0.00, -0.05, 0.89

-11310, 0.02, -0.05, 0.89

-11006, -0.02, 0.21, 0.99

-10702, -0.69, 0.55, 1.15

-10399, -0.54, 0.06, 0.84

-10096, -0.49, 0.07, 0.33

-9793, -0.73, -0.12, 0.39

-9489, -0.52, -0.05, 0.69

-9186, -0.25, -0.20, 0.88

-8883, 0.11, -0.14, 0.90

-8580, 0.07, -0.09, 0.89

-8276, 0.07, -0.08, 0.89

-7972, 0.10, -0.07, 0.89

-7669, 0.12, -0.06, 0.90

-7366, 0.12, -0.06, 0.89

-7063, 0.13, -0.05, 0.90

-6760, 0.14, -0.05, 0.89

-6456, 0.13, -0.05, 0.89

-6153, 0.13, -0.04, 0.89

-5850, 0.14, -0.04, 0.89

-5546, 0.15, -0.05, 0.89

-5243, 0.14, -0.05, 0.90

-4939, 0.14, -0.05, 0.90

-4636, 0.14, -0.04, 0.89

-4333, 0.14, -0.04, 0.89

-4030, 0.14, -0.04, 0.89

-3726, 0.14, -0.04, 0.89

-3423, 0.15, -0.04, 0.89

-3120, 0.15, -0.04, 0.89

-2816, 0.15, -0.05, 0.89

-2513, 0.15, -0.04, 0.89

-2209, 0.15, -0.04, 0.89

